Iter 2071000,error 0.771
Iter 2072000,error 0.771
Iter 2073000,error 0.776
Iter 2074000,error 0.775
Iter 2075000,error 0.776
Iter 2076000,error 0.775
Iter 2077000,error 0.773
Iter 2078000,error 0.774
Iter 2079000,error 0.789
Iter 2080000,error 0.796
Iter 2081000,error 0.774
Iter 2082000,error 0.771
Iter 2083000,error 0.787
Iter 2084000,error 0.779
Iter 2085000,error 0.776
Iter 2086000,error 0.779
Iter 2087000,error 0.789
Iter 2088000,error 0.791
Iter 2089000,error 0.772
Iter 2090000,error 0.783
Iter 2091000,error 0.785
Iter 2092000,error 0.776
Iter 2093000,error 0.777
Iter 2094000,error 0.792
Iter 2095000,error 0.782
Iter 2096000,error 0.773
Iter 2097000,error 0.77
Iter 2098000,error 0.798
Iter 2099000,error 0.778
Iter 2100000,error 0.774
Iter 2101000,error 0.779
Iter 2102000,error 0.79
Iter 2103000,error 0.77
Iter 2104000,error 0.782
Iter 2105000,error 0.772
Iter 2106000,error 0.771
Iter 2107000,error 0.781
Iter 2108000,error 0.774
Iter 2109000,error 0.774
Iter 2110000,error 0.771
Iter 2111000,error 0.771
Iter 2112000,error 0.785
Iter 2113000,error 0.771
Iter 2114000,error 0.793
Iter 2115000,error 0.784
Iter 2116000,error 0.775
Iter 2117000,error 0.77
Iter 2118000,error 0.775
Iter 2119000,error 0.771
Iter 2120000,error 0.771
Iter 2121000,error 0.774
Iter 2122000,error 0.769
Iter 2123000,error 0.779
Iter 2124000,error 0.774
Iter 2125000,error 0.787
Iter 2126000,error 0.783
Iter 2127000,error 0.782
Iter 2128000,error 0.774
Iter 2129000,error 0.777
Iter 2130000,error 0.777
Iter 2131000,error 0.772
Iter 2132000,error 0.779
Iter 2133000,error 0.785
Iter 2134000,error 0.782
Iter 2135000,error 0.793
Iter 2136000,error 0.771
Iter 2137000,error 0.786
Iter 2138000,error 0.773
Iter 2139000,error 0.77
Iter 2140000,error 0.771
Iter 2141000,error 0.77
Iter 2142000,error 0.784
Iter 2143000,error 0.774
Iter 2144000,error 0.77
Iter 2145000,error 0.782
Iter 2146000,error 0.777
Iter 2147000,error 0.79
Iter 2148000,error 0.777
Iter 2149000,error 0.77
Iter 2150000,error 0.773
Iter 2151000,error 0.772
Iter 2152000,error 0.768
Iter 2153000,error 0.772
Iter 2154000,error 0.779
Iter 2155000,error 0.786
Iter 2156000,error 0.774
Iter 2157000,error 0.773
Iter 2158000,error 0.777
Iter 2159000,error 0.772
Iter 2160000,error 0.781
Iter 2161000,error 0.78
Iter 2162000,error 0.787
Iter 2163000,error 0.785
Iter 2164000,error 0.788
Iter 2165000,error 0.789
Iter 2166000,error 0.771
Iter 2167000,error 0.779
Iter 2168000,error 0.783
Iter 2169000,error 0.771
Iter 2170000,error 0.771
Iter 2171000,error 0.78
Iter 2172000,error 0.785
Iter 2173000,error 0.772
Iter 2174000,error 0.782
Iter 2175000,error 0.784
Iter 2176000,error 0.787
Iter 2177000,error 0.773
Iter 2178000,error 0.772
Iter 2179000,error 0.784
Iter 2180000,error 0.781
Iter 2181000,error 0.77
Iter 2182000,error 0.771
Iter 2183000,error 0.77
Iter 2184000,error 0.783
Iter 2185000,error 0.784
Iter 2186000,error 0.783
Iter 2187000,error 0.772
Iter 2188000,error 0.77
Iter 2189000,error 0.776
Iter 2190000,error 0.772
Iter 2191000,error 0.772
Iter 2192000,error 0.772
Iter 2193000,error 0.779
Iter 2194000,error 0.772
Iter 2195000,error 0.77
Iter 2196000,error 0.774
Iter 2197000,error 0.773
Iter 2198000,error 0.775
Iter 2199000,error 0.78
Iter 2200000,error 0.773
Iter 2201000,error 0.797
Iter 2202000,error 0.779
Iter 2203000,error 0.77
Iter 2204000,error 0.786
Iter 2205000,error 0.791
Iter 2206000,error 0.775
Iter 2207000,error 0.771
Iter 2208000,error 0.775
Iter 2209000,error 0.77
Iter 2210000,error 0.773
Iter 2211000,error 0.778
Iter 2212000,error 0.777
Iter 2213000,error 0.777
Iter 2214000,error 0.783
Iter 2215000,error 0.774
Iter 2216000,error 0.769
Iter 2217000,error 0.787
Iter 2218000,error 0.771
Iter 2219000,error 0.776
Iter 2220000,error 0.772
Iter 2221000,error 0.778
Iter 2222000,error 0.771
Iter 2223000,error 0.775
Iter 2224000,error 0.787
Iter 2225000,error 0.791
Iter 2226000,error 0.774
Iter 2227000,error 0.77
Iter 2228000,error 0.794
Iter 2229000,error 0.777
Iter 2230000,error 0.769
Iter 2231000,error 0.771
Iter 2232000,error 0.794
Iter 2233000,error 0.781
Iter 2234000,error 0.781
Iter 2235000,error 0.786
Iter 2236000,error 0.779
Iter 2237000,error 0.784
Iter 2238000,error 0.784
Iter 2239000,error 0.769
Iter 2240000,error 0.772
Iter 2241000,error 0.775
Iter 2242000,error 0.771
Iter 2243000,error 0.776
Iter 2244000,error 0.771
Iter 2245000,error 0.771
Iter 2246000,error 0.772
Iter 2247000,error 0.768
Iter 2248000,error 0.774
Iter 2249000,error 0.78
Iter 2250000,error 0.784
Iter 2251000,error 0.818
Iter 2252000,error 0.775
Iter 2253000,error 0.78
Iter 2254000,error 0.782
Iter 2255000,error 0.799
Iter 2256000,error 0.77
Iter 2257000,error 0.804
Iter 2258000,error 0.785
Iter 2259000,error 0.768
Iter 2260000,error 0.77
Iter 2261000,error 0.785
Iter 2262000,error 0.804
Iter 2263000,error 0.775
Iter 2264000,error 0.772
Iter 2265000,error 0.783
Iter 2266000,error 0.77
Iter 2267000,error 0.776
Iter 2268000,error 0.768
Iter 2269000,error 0.779
Iter 2270000,error 0.769
Iter 2271000,error 0.77
Iter 2272000,error 0.769
Iter 2273000,error 0.77
Iter 2274000,error 0.766
Iter 2275000,error 0.78
Iter 2276000,error 0.77
Iter 2277000,error 0.77
Iter 2278000,error 0.771
Iter 2279000,error 0.769
Iter 2280000,error 0.783
Iter 2281000,error 0.769
Iter 2282000,error 0.773
Iter 2283000,error 0.772
Iter 2284000,error 0.771
Iter 2285000,error 0.779
Iter 2286000,error 0.778
Iter 2287000,error 0.79
Iter 2288000,error 0.77
Iter 2289000,error 0.769
Iter 2290000,error 0.772
Iter 2291000,error 0.769
Iter 2292000,error 0.772
Iter 2293000,error 0.773
Iter 2294000,error 0.784
Iter 2295000,error 0.771
Iter 2296000,error 0.769
Iter 2297000,error 0.777
Iter 2298000,error 0.768
Iter 2299000,error 0.774
Iter 2300000,error 0.768
Iter 2301000,error 0.772
Iter 2302000,error 0.792
Iter 2303000,error 0.775
Iter 2304000,error 0.77
Iter 2305000,error 0.773
Iter 2306000,error 0.769
Iter 2307000,error 0.769
Iter 2308000,error 0.771
Iter 2309000,error 0.791
Iter 2310000,error 0.771
Iter 2311000,error 0.768
Iter 2312000,error 0.767
Iter 2313000,error 0.772
Iter 2314000,error 0.783
Iter 2315000,error 0.774
Iter 2316000,error 0.769
Iter 2317000,error 0.77
Iter 2318000,error 0.779
Iter 2319000,error 0.784
Iter 2320000,error 0.767
Iter 2321000,error 0.776
Iter 2322000,error 0.779
Iter 2323000,error 0.777
Iter 2324000,error 0.772
Iter 2325000,error 0.769
Iter 2326000,error 0.777
Iter 2327000,error 0.777
Iter 2328000,error 0.773
Iter 2329000,error 0.772
Iter 2330000,error 0.779
Iter 2331000,error 0.769
Iter 2332000,error 0.78
Iter 2333000,error 0.774
Iter 2334000,error 0.769
Iter 2335000,error 0.77
Iter 2336000,error 0.77
Iter 2337000,error 0.772
Iter 2338000,error 0.768
Iter 2339000,error 0.767
Iter 2340000,error 0.792
Iter 2341000,error 0.776
Iter 2342000,error 0.776
Iter 2343000,error 0.789
Iter 2344000,error 0.773
Iter 2345000,error 0.769
Iter 2346000,error 0.769
Iter 2347000,error 0.775
Iter 2348000,error 0.773
Iter 2349000,error 0.771
Iter 2350000,error 0.767
Iter 2351000,error 0.776
Iter 2352000,error 0.769
Iter 2353000,error 0.768
Iter 2354000,error 0.769
Iter 2355000,error 0.798
Iter 2356000,error 0.779
Iter 2357000,error 0.766
Iter 2358000,error 0.767
Iter 2359000,error 0.768
Iter 2360000,error 0.772
Iter 2361000,error 0.768
Iter 2362000,error 0.771
Iter 2363000,error 0.773
Iter 2364000,error 0.776
Iter 2365000,error 0.791
Iter 2366000,error 0.769
Iter 2367000,error 0.774
Iter 2368000,error 0.775
Iter 2369000,error 0.768
Iter 2370000,error 0.784
Iter 2371000,error 0.767
Iter 2372000,error 0.768
Iter 2373000,error 0.787
Iter 2374000,error 0.771
Iter 2375000,error 0.768
Iter 2376000,error 0.768
Iter 2377000,error 0.782
Iter 2378000,error 0.77
Iter 2379000,error 0.767
Iter 2380000,error 0.769
Iter 2381000,error 0.776
Iter 2382000,error 0.782
Iter 2383000,error 0.774
Iter 2384000,error 0.789
Iter 2385000,error 0.779
Iter 2386000,error 0.767
Iter 2387000,error 0.792
Iter 2388000,error 0.771
Iter 2389000,error 0.772
Iter 2390000,error 0.769
Iter 2391000,error 0.783
Iter 2392000,error 0.778
Iter 2393000,error 0.789
Iter 2394000,error 0.772
Iter 2395000,error 0.77
Iter 2396000,error 0.769
Iter 2397000,error 0.776
Iter 2398000,error 0.79
Iter 2399000,error 0.769
Iter 2400000,error 0.769
Iter 2401000,error 0.783
Iter 2402000,error 0.779
Iter 2403000,error 0.767
Iter 2404000,error 0.785
Iter 2405000,error 0.768
Iter 2406000,error 0.781
Iter 2407000,error 0.769
Iter 2408000,error 0.77
Iter 2409000,error 0.779
Iter 2410000,error 0.771
Iter 2411000,error 0.767
Iter 2412000,error 0.774
Iter 2413000,error 0.774
Iter 2414000,error 0.777
Iter 2415000,error 0.771
Iter 2416000,error 0.767
Iter 2417000,error 0.807
Iter 2418000,error 0.78
Iter 2419000,error 0.772
Iter 2420000,error 0.773
Iter 2421000,error 0.769
Iter 2422000,error 0.77
Iter 2423000,error 0.788
Iter 2424000,error 0.772
Iter 2425000,error 0.767
Iter 2426000,error 0.769
Iter 2427000,error 0.768
Iter 2428000,error 0.774
Iter 2429000,error 0.772
Iter 2430000,error 0.777
Iter 2431000,error 0.768
Iter 2432000,error 0.774
Iter 2433000,error 0.769
Iter 2434000,error 0.77
Iter 2435000,error 0.775
Iter 2436000,error 0.778
Iter 2437000,error 0.769
Iter 2438000,error 0.778
Iter 2439000,error 0.783
Iter 2440000,error 0.768
Iter 2441000,error 0.794
Iter 2442000,error 0.768
Iter 2443000,error 0.768
Iter 2444000,error 0.767
Iter 2445000,error 0.77
Iter 2446000,error 0.766
Iter 2447000,error 0.769
Iter 2448000,error 0.804
Iter 2449000,error 0.769
Iter 2450000,error 0.774
Iter 2451000,error 0.772
Iter 2452000,error 0.768
Iter 2453000,error 0.769
Iter 2454000,error 0.788
Iter 2455000,error 0.768
Iter 2456000,error 0.772
Iter 2457000,error 0.767
Iter 2458000,error 0.772
Iter 2459000,error 0.774
Iter 2460000,error 0.773
Iter 2461000,error 0.772
Iter 2462000,error 0.777
Iter 2463000,error 0.782
Iter 2464000,error 0.776
Iter 2465000,error 0.776
Iter 2466000,error 0.784
Iter 2467000,error 0.77
Iter 2468000,error 0.781
Iter 2469000,error 0.768
Iter 2470000,error 0.767
Iter 2471000,error 0.767
Iter 2472000,error 0.77
Iter 2473000,error 0.776
Iter 2474000,error 0.765
Iter 2475000,error 0.769
Iter 2476000,error 0.782
Iter 2477000,error 0.774
Iter 2478000,error 0.769
Iter 2479000,error 0.767
Iter 2480000,error 0.8
Iter 2481000,error 0.77
Iter 2482000,error 0.769
Iter 2483000,error 0.784
Iter 2484000,error 0.768
Iter 2485000,error 0.78
Iter 2486000,error 0.776
Iter 2487000,error 0.768
Iter 2488000,error 0.785
Iter 2489000,error 0.774
Iter 2490000,error 0.778
Iter 2491000,error 0.78
Iter 2492000,error 0.772
Iter 2493000,error 0.769
Iter 2494000,error 0.768
Iter 2495000,error 0.787
Iter 2496000,error 0.789
Iter 2497000,error 0.769
Iter 2498000,error 0.777
Iter 2499000,error 0.769
Iter 2500000,error 0.785
Iter 2501000,error 0.768
Iter 2502000,error 0.77
Iter 2503000,error 0.781
Iter 2504000,error 0.767
Iter 2505000,error 0.78
Iter 2506000,error 0.774
Iter 2507000,error 0.768
Iter 2508000,error 0.775
Iter 2509000,error 0.767
Iter 2510000,error 0.771
Iter 2511000,error 0.769
Iter 2512000,error 0.775
Iter 2513000,error 0.768
Iter 2514000,error 0.767
Iter 2515000,error 0.779
Iter 2516000,error 0.781
Iter 2517000,error 0.771
Iter 2518000,error 0.767
Iter 2519000,error 0.767
Iter 2520000,error 0.774
Iter 2521000,error 0.767
Iter 2522000,error 0.771
Iter 2523000,error 0.781
Iter 2524000,error 0.778
Iter 2525000,error 0.774
Iter 2526000,error 0.789
Iter 2527000,error 0.771
Iter 2528000,error 0.794
Iter 2529000,error 0.769
Iter 2530000,error 0.766
Iter 2531000,error 0.769
Iter 2532000,error 0.804
Iter 2533000,error 0.784
Iter 2534000,error 0.766
Iter 2535000,error 0.776
Iter 2536000,error 0.797
Iter 2537000,error 0.766
Iter 2538000,error 0.768
Iter 2539000,error 0.773
Iter 2540000,error 0.769
Iter 2541000,error 0.77
Iter 2542000,error 0.799
Iter 2543000,error 0.768
Iter 2544000,error 0.782
Iter 2545000,error 0.792
Iter 2546000,error 0.771
Iter 2547000,error 0.768
Iter 2548000,error 0.77
Iter 2549000,error 0.777
Iter 2550000,error 0.802
Iter 2551000,error 0.793
Iter 2552000,error 0.772
Iter 2553000,error 0.767
Iter 2554000,error 0.778
Iter 2555000,error 0.768
Iter 2556000,error 0.771
Iter 2557000,error 0.774
Iter 2558000,error 0.774
Iter 2559000,error 0.779
Iter 2560000,error 0.768
Iter 2561000,error 0.771
Iter 2562000,error 0.776
Iter 2563000,error 0.767
Iter 2564000,error 0.785
Iter 2565000,error 0.766
Iter 2566000,error 0.777
Iter 2567000,error 0.779
Iter 2568000,error 0.767
Iter 2569000,error 0.768
Iter 2570000,error 0.768
Iter 2571000,error 0.779
Iter 2572000,error 0.782
Iter 2573000,error 0.766
Iter 2574000,error 0.771
Iter 2575000,error 0.767
Iter 2576000,error 0.773
Iter 2577000,error 0.769
Iter 2578000,error 0.777
Iter 2579000,error 0.787
Iter 2580000,error 0.772
Iter 2581000,error 0.77
Iter 2582000,error 0.771
Iter 2583000,error 0.784
Iter 2584000,error 0.773
Iter 2585000,error 0.767
Iter 2586000,error 0.768
Iter 2587000,error 0.766
Iter 2588000,error 0.767
Iter 2589000,error 0.766
Iter 2590000,error 0.778
Iter 2591000,error 0.771
Iter 2592000,error 0.772
Iter 2593000,error 0.774
Iter 2594000,error 0.78
Iter 2595000,error 0.766
Iter 2596000,error 0.775
Iter 2597000,error 0.769
Iter 2598000,error 0.774
Iter 2599000,error 0.77
Iter 2600000,error 0.774
Iter 2601000,error 0.773
Iter 2602000,error 0.768
Iter 2603000,error 0.773
Iter 2604000,error 0.767
Iter 2605000,error 0.767
Iter 2606000,error 0.769
Iter 2607000,error 0.775
Iter 2608000,error 0.766
Iter 2609000,error 0.767
Iter 2610000,error 0.769
Iter 2611000,error 0.778
Iter 2612000,error 0.794
Iter 2613000,error 0.769
Iter 2614000,error 0.782
Iter 2615000,error 0.766
Iter 2616000,error 0.781
Iter 2617000,error 0.774
Iter 2618000,error 0.767
Iter 2619000,error 0.775
Iter 2620000,error 0.777
Iter 2621000,error 0.768
Iter 2622000,error 0.768
Iter 2623000,error 0.79
Iter 2624000,error 0.766
Iter 2625000,error 0.778
Iter 2626000,error 0.766
Iter 2627000,error 0.765
Iter 2628000,error 0.769
Iter 2629000,error 0.767
Iter 2630000,error 0.768
Iter 2631000,error 0.766
Iter 2632000,error 0.768
Iter 2633000,error 0.768
Iter 2634000,error 0.772
Iter 2635000,error 0.772
Iter 2636000,error 0.776
Iter 2637000,error 0.77
Iter 2638000,error 0.767
Iter 2639000,error 0.773
Iter 2640000,error 0.772
Iter 2641000,error 0.775
Iter 2642000,error 0.768
Iter 2643000,error 0.771
Iter 2644000,error 0.781
Iter 2645000,error 0.766
Iter 2646000,error 0.765
Iter 2647000,error 0.782
Iter 2648000,error 0.777
Iter 2649000,error 0.792
Iter 2650000,error 0.77
Iter 2651000,error 0.775
Iter 2652000,error 0.779
Iter 2653000,error 0.78
Iter 2654000,error 0.768
Iter 2655000,error 0.767
Iter 2656000,error 0.772
Iter 2657000,error 0.768
Iter 2658000,error 0.779
Iter 2659000,error 0.774
Iter 2660000,error 0.768
Iter 2661000,error 0.776
Iter 2662000,error 0.783
Iter 2663000,error 0.783
Iter 2664000,error 0.783
Iter 2665000,error 0.776
Iter 2666000,error 0.766
Iter 2667000,error 0.765
Iter 2668000,error 0.771
Iter 2669000,error 0.771
Iter 2670000,error 0.767
Iter 2671000,error 0.775
Iter 2672000,error 0.77
Iter 2673000,error 0.771
Iter 2674000,error 0.772
Iter 2675000,error 0.776
Iter 2676000,error 0.771
Iter 2677000,error 0.767
Iter 2678000,error 0.781
Iter 2679000,error 0.774
Iter 2680000,error 0.773
Iter 2681000,error 0.772
Iter 2682000,error 0.77
Iter 2683000,error 0.768
Iter 2684000,error 0.767
Iter 2685000,error 0.766
Iter 2686000,error 0.783
Iter 2687000,error 0.776
Iter 2688000,error 0.765
Iter 2689000,error 0.785
Iter 2690000,error 0.769
Iter 2691000,error 0.77
Iter 2692000,error 0.769
Iter 2693000,error 0.777
Iter 2694000,error 0.774
Iter 2695000,error 0.769
Iter 2696000,error 0.768
Iter 2697000,error 0.777
Iter 2698000,error 0.776
Iter 2699000,error 0.772
Iter 2700000,error 0.768
Iter 2701000,error 0.767
Iter 2702000,error 0.772
Iter 2703000,error 0.772
Iter 2704000,error 0.778
Iter 2705000,error 0.768
Iter 2706000,error 0.78
Iter 2707000,error 0.764
Iter 2708000,error 0.769
Iter 2709000,error 0.787
Iter 2710000,error 0.779
Iter 2711000,error 0.774
Iter 2712000,error 0.779
Iter 2713000,error 0.778
Iter 2714000,error 0.768
Iter 2715000,error 0.767
Iter 2716000,error 0.775
Iter 2717000,error 0.767
Iter 2718000,error 0.776
Iter 2719000,error 0.769
Iter 2720000,error 0.775
Iter 2721000,error 0.765
Iter 2722000,error 0.765
Iter 2723000,error 0.768
Iter 2724000,error 0.769
Iter 2725000,error 0.772
Iter 2726000,error 0.793
Iter 2727000,error 0.768
Iter 2728000,error 0.801
Iter 2729000,error 0.768
Iter 2730000,error 0.783
Iter 2731000,error 0.772
Iter 2732000,error 0.773
Iter 2733000,error 0.783
Iter 2734000,error 0.767
Iter 2735000,error 0.765
Iter 2736000,error 0.766
Iter 2737000,error 0.773
Iter 2738000,error 0.771
Iter 2739000,error 0.774
Iter 2740000,error 0.784
Iter 2741000,error 0.778
Iter 2742000,error 0.768
Iter 2743000,error 0.777
Iter 2744000,error 0.769
Iter 2745000,error 0.768
Iter 2746000,error 0.777
Iter 2747000,error 0.773
Iter 2748000,error 0.765
Iter 2749000,error 0.768
Iter 2750000,error 0.765
Iter 2751000,error 0.785
Iter 2752000,error 0.766
Iter 2753000,error 0.766
Iter 2754000,error 0.771
Iter 2755000,error 0.785
Iter 2756000,error 0.799
Iter 2757000,error 0.779
Iter 2758000,error 0.766
Iter 2759000,error 0.781
Iter 2760000,error 0.767
Iter 2761000,error 0.791
Iter 2762000,error 0.766
Iter 2763000,error 0.766
Iter 2764000,error 0.765
Iter 2765000,error 0.775
Iter 2766000,error 0.774
Iter 2767000,error 0.772
Iter 2768000,error 0.774
Iter 2769000,error 0.782
Iter 2770000,error 0.769
Iter 2771000,error 0.766
Iter 2772000,error 0.77
Iter 2773000,error 0.777
Iter 2774000,error 0.77
Iter 2775000,error 0.779
Iter 2776000,error 0.766
Iter 2777000,error 0.77
Iter 2778000,error 0.778
Iter 2779000,error 0.765
Iter 2780000,error 0.766
Iter 2781000,error 0.782
Iter 2782000,error 0.765
Iter 2783000,error 0.767
Iter 2784000,error 0.78
Iter 2785000,error 0.77
Iter 2786000,error 0.777
Iter 2787000,error 0.766
Iter 2788000,error 0.77
Iter 2789000,error 0.768
Iter 2790000,error 0.769
Iter 2791000,error 0.766
Iter 2792000,error 0.763
Iter 2793000,error 0.771
Iter 2794000,error 0.77
Iter 2795000,error 0.771
Iter 2796000,error 0.774
Iter 2797000,error 0.781
Iter 2798000,error 0.768
Iter 2799000,error 0.793
Iter 2800000,error 0.765
Iter 2801000,error 0.771
Iter 2802000,error 0.766
Iter 2803000,error 0.789
Iter 2804000,error 0.766
Iter 2805000,error 0.77
Iter 2806000,error 0.768
Iter 2807000,error 0.77
Iter 2808000,error 0.767
Iter 2809000,error 0.767
Iter 2810000,error 0.772
Iter 2811000,error 0.767
Iter 2812000,error 0.768
Iter 2813000,error 0.768
Iter 2814000,error 0.771
Iter 2815000,error 0.766
Iter 2816000,error 0.773
Iter 2817000,error 0.764
Iter 2818000,error 0.771
Iter 2819000,error 0.769
Iter 2820000,error 0.765
Iter 2821000,error 0.783
Iter 2822000,error 0.781
Iter 2823000,error 0.767
Iter 2824000,error 0.791
Iter 2825000,error 0.772
Iter 2826000,error 0.77
Iter 2827000,error 0.765
Iter 2828000,error 0.768
Iter 2829000,error 0.769
Iter 2830000,error 0.769
Iter 2831000,error 0.769
Iter 2832000,error 0.767
Iter 2833000,error 0.768
Iter 2834000,error 0.772
Iter 2835000,error 0.77
Iter 2836000,error 0.765
Iter 2837000,error 0.767
Iter 2838000,error 0.776
Iter 2839000,error 0.775
Iter 2840000,error 0.768
Iter 2841000,error 0.767
Iter 2842000,error 0.763
Iter 2843000,error 0.769
Iter 2844000,error 0.766
Iter 2845000,error 0.777
Iter 2846000,error 0.774
Iter 2847000,error 0.764
Iter 2848000,error 0.771
Iter 2849000,error 0.777
Iter 2850000,error 0.773
Iter 2851000,error 0.785
Iter 2852000,error 0.772
Iter 2853000,error 0.765
Iter 2854000,error 0.775
Iter 2855000,error 0.771
Iter 2856000,error 0.768
Iter 2857000,error 0.785
Iter 2858000,error 0.767
Iter 2859000,error 0.784
Iter 2860000,error 0.805
Iter 2861000,error 0.764
Iter 2862000,error 0.767
Iter 2863000,error 0.776
Iter 2864000,error 0.775
Iter 2865000,error 0.765
Iter 2866000,error 0.768
Iter 2867000,error 0.768
Iter 2868000,error 0.769
Iter 2869000,error 0.77
Iter 2870000,error 0.767
Iter 2871000,error 0.767
Iter 2872000,error 0.768
Iter 2873000,error 0.767
Iter 2874000,error 0.766
Iter 2875000,error 0.776
Iter 2876000,error 0.771
Iter 2877000,error 0.765
Iter 2878000,error 0.795
Iter 2879000,error 0.769
Iter 2880000,error 0.775
Iter 2881000,error 0.772
Iter 2882000,error 0.771
Iter 2883000,error 0.765
Iter 2884000,error 0.766
Iter 2885000,error 0.765
Iter 2886000,error 0.766
Iter 2887000,error 0.777
Iter 2888000,error 0.767
Iter 2889000,error 0.765
Iter 2890000,error 0.766
Iter 2891000,error 0.767
Iter 2892000,error 0.772
Iter 2893000,error 0.765
Iter 2894000,error 0.767
Iter 2895000,error 0.767
Iter 2896000,error 0.765
Iter 2897000,error 0.767
Iter 2898000,error 0.775
Iter 2899000,error 0.771
Iter 2900000,error 0.764
Iter 2901000,error 0.789
Iter 2902000,error 0.765
Iter 2903000,error 0.769
Iter 2904000,error 0.776
Iter 2905000,error 0.767
Iter 2906000,error 0.767
Iter 2907000,error 0.767
Iter 2908000,error 0.777
Iter 2909000,error 0.771
Iter 2910000,error 0.765
Iter 2911000,error 0.766
Iter 2912000,error 0.765
Iter 2913000,error 0.769
Iter 2914000,error 0.774
Iter 2915000,error 0.772
Iter 2916000,error 0.773
Iter 2917000,error 0.769
Iter 2918000,error 0.769
Iter 2919000,error 0.775
Iter 2920000,error 0.773
Iter 2921000,error 0.766
Iter 2922000,error 0.787
Iter 2923000,error 0.787
Iter 2924000,error 0.77
Iter 2925000,error 0.775
Iter 2926000,error 0.776
Iter 2927000,error 0.764
Iter 2928000,error 0.768
Iter 2929000,error 0.771
Iter 2930000,error 0.766
Iter 2931000,error 0.787
Iter 2932000,error 0.766
Iter 2933000,error 0.775
Iter 2934000,error 0.779
Iter 2935000,error 0.772
Iter 2936000,error 0.773
Iter 2937000,error 0.774
Iter 2938000,error 0.769
Iter 2939000,error 0.77
Iter 2940000,error 0.77
Iter 2941000,error 0.788
Iter 2942000,error 0.77
Iter 2943000,error 0.767
Iter 2944000,error 0.766
Iter 2945000,error 0.766
Iter 2946000,error 0.779
Iter 2947000,error 0.775
Iter 2948000,error 0.765
Iter 2949000,error 0.775
Iter 2950000,error 0.764
Iter 2951000,error 0.77
Iter 2952000,error 0.766
Iter 2953000,error 0.766
Iter 2954000,error 0.786
Iter 2955000,error 0.773
Iter 2956000,error 0.783
Iter 2957000,error 0.806
Iter 2958000,error 0.768
Iter 2959000,error 0.782
Iter 2960000,error 0.764
Iter 2961000,error 0.765
Iter 2962000,error 0.769
Iter 2963000,error 0.767
Iter 2964000,error 0.765
Iter 2965000,error 0.765
Iter 2966000,error 0.765
Iter 2967000,error 0.772
Iter 2968000,error 0.769
Iter 2969000,error 0.766
Iter 2970000,error 0.779
Iter 2971000,error 0.766
Iter 2972000,error 0.765
Iter 2973000,error 0.767
Iter 2974000,error 0.77
Iter 2975000,error 0.781
Iter 2976000,error 0.765
Iter 2977000,error 0.77
Iter 2978000,error 0.772
Iter 2979000,error 0.768
Iter 2980000,error 0.768
Iter 2981000,error 0.764
Iter 2982000,error 0.77
Iter 2983000,error 0.802
Iter 2984000,error 0.803
Iter 2985000,error 0.769
Iter 2986000,error 0.774
Iter 2987000,error 0.772
Iter 2988000,error 0.765
Iter 2989000,error 0.777
Iter 2990000,error 0.767
Iter 2991000,error 0.767
Iter 2992000,error 0.77
Iter 2993000,error 0.771
Iter 2994000,error 0.765
Iter 2995000,error 0.766
Iter 2996000,error 0.79
Iter 2997000,error 0.768
Iter 2998000,error 0.772
Iter 2999000,error 0.766
Iter 3000000,error 0.776
Iter 3001000,error 0.768
Iter 3002000,error 0.776
Iter 3003000,error 0.767
Iter 3004000,error 0.769
Iter 3005000,error 0.769
Iter 3006000,error 0.778
Iter 3007000,error 0.792
Iter 3008000,error 0.779
Iter 3009000,error 0.773
Iter 3010000,error 0.769
Iter 3011000,error 0.771
Iter 3012000,error 0.783
Iter 3013000,error 0.774
Iter 3014000,error 0.768
Iter 3015000,error 0.768
Iter 3016000,error 0.77
Iter 3017000,error 0.769
Iter 3018000,error 0.779
Iter 3019000,error 0.766
Iter 3020000,error 0.784
Iter 3021000,error 0.795
Iter 3022000,error 0.772
Iter 3023000,error 0.764
Iter 3024000,error 0.772
Iter 3025000,error 0.766
Iter 3026000,error 0.765
Iter 3027000,error 0.765
Iter 3028000,error 0.773
Iter 3029000,error 0.771
Iter 3030000,error 0.767
Iter 3031000,error 0.775
Iter 3032000,error 0.77
Iter 3033000,error 0.778
Iter 3034000,error 0.765
Iter 3035000,error 0.763
Iter 3036000,error 0.773
Iter 3037000,error 0.767
Iter 3038000,error 0.764
Iter 3039000,error 0.776
Iter 3040000,error 0.766
Iter 3041000,error 0.773
Iter 3042000,error 0.765
Iter 3043000,error 0.787
Iter 3044000,error 0.765
Iter 3045000,error 0.765
Iter 3046000,error 0.763
Iter 3047000,error 0.767
Iter 3048000,error 0.786
Iter 3049000,error 0.776
Iter 3050000,error 0.765
Iter 3051000,error 0.78
Iter 3052000,error 0.769
Iter 3053000,error 0.773
Iter 3054000,error 0.774
Iter 3055000,error 0.78
Iter 3056000,error 0.769
Iter 3057000,error 0.763
Iter 3058000,error 0.767
Iter 3059000,error 0.765
Iter 3060000,error 0.772
Iter 3061000,error 0.764
Iter 3062000,error 0.767
Iter 3063000,error 0.77
Iter 3064000,error 0.766
Iter 3065000,error 0.764
Iter 3066000,error 0.785
Iter 3067000,error 0.763
Iter 3068000,error 0.774
Iter 3069000,error 0.777
Iter 3070000,error 0.778
